company,date,IQ_TOTAL_REV_target,IQ_TOTAL_REV_OLS
IQ45541198,2013-06-30,1.7369569999999996,2.5395945154380004
IQ45818636,2013-09-30,1.030731999999999,1.8081693531780978
IQ46100086,2015-12-31,104.38802,99.8826915449991
IQ46263921,2013-06-30,1.0644910000000003,2.433313128092396
IQ46421935,2012-12-31,0.23844899999999988,1.3103594032283865
IQ4663837,2014-03-31,0.5019999999999993,1.4383772968159971
IQ48965277,2015-03-31,0.35707300000000064,1.3304595363205356
IQ49331125,2017-03-31,1.7535179999999997,2.2717828106231654
IQ4948453,2018-09-30,0.9547639999999994,1.801856488512839
IQ49494278,2018-09-30,3.2787990000000007,3.457764731984066
IQ49580992,2012-12-31,1.2595929999999993,2.0834533039364875
IQ4975204,2015-03-31,485.9558,489.1911130018449
IQ49919798,2017-03-31,3.2463900000000008,4.003103759516541
IQ4995945,2016-03-31,23.611635000000003,21.10638077223648
IQ50985792,2018-09-30,68.74046,61.95894594550522
IQ516656,2018-09-30,2.3994659999999994,2.8676063964516696
IQ52028816,2016-07-31,1.6199999999999997,6.771261364580594
IQ52090763,2017-09-30,9.383499999999998,9.895274819441115
IQ52513957,2014-03-31,0.37660199999999944,1.2358281399066513
IQ52716254,2014-06-30,11.616608000000001,10.561395857487039
IQ52957156,2016-09-30,-1.2447939999999993,0.655368271945885
IQ532409154,2017-09-30,0.5311750000000005,1.4030910539370178
IQ536530201,2018-09-30,215.0445,166.83027786764399
IQ536594,2014-06-30,3.148520000000001,3.4692795998487265
IQ538055268,2018-03-31,0.2767270000000002,1.2262253366861342
