,TARGET,Predictions
2105,32.521,15.9633706
2106,236.18187,218.263867
2107,0.417575,0.8088085
2108,19.252378,8.3710619
2109,1.0575,1.8815322
2110,24.247078,29.9882554
2111,131.67952,124.429677
2112,4.148269,4.0517329
2113,0.446358,1.7391148
2114,1.438333,2.0524996
2115,15.413708,16.7181282
2116,8.164218,10.4502867
2117,16.140821,16.141302
2118,39.046,51.5411242
2119,0.004702,0.020537275
2120,32.31183,29.7880514
2121,6.3965,6.7425072
2122,412.38654,459.933124
2123,1.026937,0.6960395
2124,0.481953,0.6929854
2125,0.669375,0.6333065
2126,0.802811,0.6100971
2127,0.262384,1.4267966
2128,19.380333,21.6836065
2129,5.091521,7.7291669
2130,29.074896,38.6165245
2131,648.41693,636.827206
2132,640.507,686.024178
2133,3.421047,5.0967774
2134,24.192154,25.2519739
2135,7.117349,10.0436816
2136,8.130905,7.678964
2137,12.53398,43.0427471
2138,15.031483,19.3431334
2139,61.853344,65.8017059
2140,1.020627,1.6852987
2141,1.633182,4.4340829
2142,6.240926,6.9075677
2143,8.378949,8.9333347
2144,0.2475,0.356646
2145,18.982256,17.0579491
2146,3.511887,4.5135149
2147,7.099378,5.5846973
2148,2.113607,1.54361086
2149,10.127525,8.5243785
2150,31.160992,30.8140204
2151,2.734248,3.7869613
2152,6.128255,6.5100212
2153,11.683265,11.3081576
2154,7.575,2.2912551
2155,37.606476,29.0954601
2156,4.605406,4.6598549
2157,18.697973,17.0148452
2158,0.298,0.4379173
2159,102.646576,74.2973618
2160,17.079386,12.2598026
2161,5.172867,3.6953207
2162,2.588584,3.69418326666667
2163,193.86995,195.947581
2164,47.070858,36.7568817
2165,1.205011,1.5788708
2166,20.239962,46.4034463
2167,0.07302,0.0343079
2168,53.835598,61.0852927
2169,3.187654,3.2967341
2170,1108.66,1162.60983
2171,5.402781,0.9322646
2172,34.828255,28.5153408
2173,21.810637,92.0153706
2174,6.87746,6.6608309
2175,5.358052,7.3207217
2176,28.032,27.634255
2177,10.954685,8.9208243
2178,650.842,525.922269
2179,7.1659,8.4348087
2180,1.657585,1.8691928
2181,-1.244794,3.5509757
2182,1.976355,1.2336469
2183,4.057791,5.4448787
2184,836.711,683.83381
2185,7.756251,3.2560732
2186,27.008,25.7414716
2187,0.41477,0.3184341
2188,4.533665,4.4089428
2189,0.665852,0.5580749
2190,0.334004,0.3774334
2191,94.67424,94.304629
2192,577.89545,541.947084
2193,1.509142,1.4660934
2194,54.505665,53.3314181
2195,1.716727,1.3235443
2196,17.26701,14.5728857
2197,0.241905,0.359178166666667
2198,0.634097,0.6809711
2199,14.0915,14.18235
2200,951.35046,820.492895
2201,19.010134,14.0336792
2202,34.7885,31.0318694
2203,2.09054,1.7486399
2204,0.252885,0.7310308
2205,0.194715,0.2382393
2206,53.60514,55.0142601
2207,7.838282,8.0552865
2208,2.756561,3.411362
2209,3.623198,3.8370665
2210,0.100792,0.260340866666667
2211,0.59114,0.44483
2212,5.7045,11.7220213
2213,1.31196,0.8119289
2214,11.305663,11.7063139
2215,0.3685,0.0542867
2216,8.503747,8.2186979
2217,1.391893,1.6244079
2218,30.520847,10.7091323
2219,0.428289,0.9850786
2220,9.233392,12.754596
2221,7.009,11.4550992
2222,31.600122,27.2003336
2223,512.5558,588.207525
2224,69.04784,65.9306152
2225,5.929528,5.2167668
2226,1.963393,2.6935075
2227,12.605357,12.8853508
2228,0.438635,0.5638952
2229,15.250614,15.1939884
2230,49.085896,42.2826086
2231,3.05359,3.6403096
2232,0.211312,0.791864
2233,94.2009,86.380762
2234,9.98016,5.8701816
2235,0.055971,0.3160284
2236,342.00418,248.529846
2237,0.269552,0.3152133
2238,51.424,40.351399
2239,0.125297,0.308832
2240,9.152391,10.8741124
2241,11.175646,15.702727
2242,2.576781,3.1202344
2243,90.870605,86.8132837
2244,44.60962,90.6537629
2245,27.134735,27.5651529
2246,8.864817,6.5339884
2247,1.5255,2.1509316
2248,0.590676,1.4138768
2249,3.165424,1.9372163
2250,6.944313,7.3120482
2251,47.193737,37.0745997
2252,27.791622,24.7357627
2253,1.119861,19.9472342
2254,3.766799,3.4103638
2255,13.9115,12.7359532
2256,16.889957,23.5066283
2257,11.225936,10.6610593
2258,4.213722,3.165594
2259,123.8238,100.451363
2260,536.5463,591.026446
2261,4274.1133,4821.4286
2262,68.49221,54.8625125
2263,14.113579,22.1752875
2264,1.69754,2.2474784
2265,563.72845,420.449428
2266,0.708081,2.4195275
2267,12.386796,10.4237869
2268,59.359596,57.8196353
2269,0.54559,0.2285451
2270,29.918262,34.3673245
2271,5.692412,4.4818989
2272,24.127127,30.8488449
2273,9.7545,6.6960719
2274,3.986,7.085574875
2275,441.45413,346.407671
2276,0.4875,1.3908484
2277,60.888786,43.3719058
2278,22.845894,22.1845473
2279,3.232592,2.5842614
2280,0.4495,0.5397133
2281,19.569872,16.5832514
2282,2.065018,1.8728061
2283,8.254825,9.5641087
2284,7.257579,6.4631054
2285,8.416115,10.6899183
2286,12.310176,19.7957616
2287,19.5435,21.1448347
2288,9.632099,10.6354503
2289,0.965854,2.0695828
2290,28.894506,22.2531966
2291,12.130406,13.5686893
2292,96.3055,80.1458403
2293,308.9832,327.305195
2294,2.624,6.1231762
2295,8.032939,7.0480784
2296,2595.4568,2676.7969
2297,28.822,35.83807
2298,18.774563,18.8662517
2299,6.050939,5.9646666
2300,331.90918,373.13042
2301,1.440026,1.2165153
2302,9.226414,6.5185495
2303,8.947979,19.5004264
2304,6.980338,5.7414086
2305,56.88634,115.2669441
2306,4.12218,4.590309
2307,6.113,4.3198501
2308,75.746216,67.1414026
2309,6.932389,10.1938823
2310,13.280241,14.0219184
2311,0.044017,0.1034528
2312,8120.0786,7717.89163
2313,9.796964,8.5737663
2314,21.38038,20.4513419
2315,280.41968,353.159595
2316,5.388969,6.6748319
2317,179.152,225.84215
2318,25.591993,22.1719447
2319,948.01135,833.371601
2320,26.926168,15.7254846
2321,102.51179,117.8599534
2322,0.895109,1.4051515
2323,9.620899,7.6915315
2324,26.820915,43.1251676
2325,728.0739,586.592439
2326,6.29314,12.4717599
2327,13.052303,11.1467915
2328,1.118374,1.0929163
2329,7.722874,5.9787416
2330,3.456362,5.1032845
2331,18.448122,18.0451477
2332,15.747433,15.2053391
2333,2.795,3.2130801
2334,0.581852,1.600461
2335,1772.1997,2108.18857
2336,15.649918,15.7288312
2337,4.602548,15.3091137
2338,171.49748,183.667005
2339,4.854151,3.5108181
2340,0.297,0.49999
2341,28.895582,20.8222408
2342,27.266,47.1071378
2343,3.7225,4.3514694
2344,0.367708,0.2858183
2345,4480.2505,5955.60198
2346,12.987,4.8768763
2347,0.473283,1.2890503
2348,1005.5262,840.985436
2349,0.353201,0.5459965
2350,4.861422,5.088039
2351,3.190162,2.9341576
2352,34.940704,36.9413022
2353,0.331119,0.304448
2354,0.879,43.3805489
2355,16.2881,12.515568
2356,6.623302,5.8807402
2357,21.033752,7.3539787
2358,6.777098,8.4068405
2359,1.597863,2.358247
2360,26.86165,31.8922106
2361,0.412604,0.611347
2362,8.044245,9.1936223
2363,0.7845,0.6556197
2364,210.24884,224.027368
2365,21.95,25.5125936
2366,84.176,71.0422413
2367,14.772,13.6920152
2368,3.061778,6.7488608
2369,96.48612,125.7520674
2370,14.956204,9.6853689
2371,9.488727,4.6582534
2372,9.285981,5.7663357
2373,525.50586,598.498817
2374,1.477366,2.064698
2375,9.3835,8.3826541
2376,12.520273,8.5706552
2377,59.35167,50.0847124
2378,25.486973,34.1382267
2379,56.04183,42.3849782
2380,0.12138,0.3604893
2381,419.53232,329.293025
2382,5.19939,7.0987832
2383,5.372824,6.2497458
2384,1160.4954,1226.877015
2385,48.794697,45.8974536
2386,0.778113,0.6113451
2387,7.4395,9.4063212
2388,1.668403,2.2946194
2389,5.268,4.3355783
2390,9.561726,7.0975073
2391,427.16705,579.854283
2392,1.951396,3.74413
2393,92.068,95.9815436
2394,12.888262,17.7332862
2395,9.253296,10.0791918
2396,7.752955,15.2559582
2397,7.805428,9.400384
2398,5.339684,5.1442334
2399,0.916173,1.2557569
2400,6.336952,6.7369691
2401,5.1505,4.5044213
2402,21.454,21.9811039
2403,5.937498,5.8301979
2404,1.268969,1.862168
2405,-8.601155,52.8108104
2406,223.16447,219.3033
2407,8.495907,8.4672789
2408,5.313,2.9646817
2409,0.680214,0.3418023
2410,1.747079,2.6441301
2411,5.308698,4.3961336
2412,1.394864,1.6874977
2413,117.13902,103.8138364
2414,7.074976,4.6881997
2415,10.096644,11.3987342
2416,6.031454,4.3794077
2417,0.432476,0.7497905
2418,9.79277,17.1662929
2419,28.07,26.802508
2420,85.40311,77.3520245
2421,1.647792,1.5246121
2422,4.009448,3.1810869
2423,5.361329,10.9358469
2424,5.16716,4.8143346
2425,3.005179,1.3139935
2426,361.06964,359.584086
2427,0.394348,0.3386938
2428,0.237666,0.2640692
2429,1.95432,7.4436683
2430,83.45,92.6691944
2431,15.304271,13.1271854
2432,4.429516,4.9218185
2433,21.65805,7.8555577
2434,18.615,23.4989345
2435,7.805,7.3178887
2436,38.07176,47.9385797
2437,276.46506,308.800496
2438,39.754883,43.0213481
2439,152.02217,168.824865
2440,2.188843,1.8723634
2441,0,0.9911572
2442,1.899658,2.3731498
2443,1.82517,2.4279132
2444,22.81802,20.5289619
2445,11.296945,11.3424889
2446,0.258256,0.1289525
2447,35.308723,38.3397919
2448,10.886437,9.7804678
2449,39.224,49.0444222
2450,5.8025,4.3226865
2451,15.378695,13.2191927
2452,9.354512,20.3979224
2453,17.25586,14.779687
2454,16.973051,21.4739257
2455,4.420872,4.4898327
2456,0.034219,0.1688747
2457,1.087959,2.141646
2458,0.712,0.5508842
2459,2.733396,2.0648117
2460,0.084297,0.5522879
2461,52.127068,48.8651649
2462,2.642965,4.2583888
2463,30.055841,24.575818
2464,2074.2869,1182.342844
2465,8.145788,7.8791523
2466,52.139133,32.6112357
2467,24.709867,22.3621186
2468,2.243,0.9286241
2469,1.804226,2.4132462
2470,9.98357,10.1419407
2471,2.82915,1.51431676
2472,79.515045,82.9877345
2473,12.8195,13.7316155
2474,288.10086,296.449919
2475,17.712904,16.5378858
2476,24.685755,18.4661197
2477,135.65694,126.338751
2478,9.194,10.8165981
2479,6.943437,6.3023531
2480,5.55,10.3406304
2481,0,6.4063249
2482,38.119267,33.7620889
2483,0.376602,0.212121
2484,2.399466,1.7681919
2485,3.304199,3.3135169
2486,1.777,1.7912811
2487,0.148574,0.10792235
2488,5.944025,6.4774059
2489,2325.224,2240.95822
2490,47.586918,45.3456601
2491,3.502,5.426087
2492,7.257706,6.4963493
2493,0.338058,0.4241304
2494,22.951,26.6105521
2495,27.531893,26.3935839
2496,15.411671,14.0057437
2497,260.76657,313.240423
2498,1.722,9.0037056
2499,26.66972,30.7585102
2500,0.5785,0.7295805
2501,0.5985,0.6246875
2502,0.851253,0.4818138
2503,2.5035,2.1883125
2504,26.95295,28.6089922
2505,31.17868,24.5572107
2506,152.76695,157.078613
2507,3.595947,3.7510426
2508,3.699349,2.8718791
2509,4.195313,4.5791024
2510,30.630005,37.5756131
2511,24.987679,29.9318262
2512,95.35945,73.2041684
2513,6.382391,7.0979992
2514,10.639669,10.5677381
2515,429.93936,426.745502
2516,0.073531,0.05047008
2517,707.63086,705.318582
2518,10.784239,11.1406541
2519,1.364272,1.6147656
2520,2.0905,3.1022162
2521,4.286617,4.8279495
2522,11.019,10.7260009
2523,5.461263,9.6495941
2524,1.049865,0.46909995
2525,5.297301,6.2657443
2526,594.75903,666.63875
2527,17.2345,14.8978963
2528,60.976513,82.295607
2529,0.246345,1.18279725
2530,24.489834,28.4868722
2531,15.145501,9.412443
2532,1.281566,1.2391779
2533,12.449611,7.4748566
2534,3.924229,5.0433929
2535,13.75227,4.414561
2536,504.95465,552.155822
2537,117.89858,134.7142156
2538,58.816322,38.4275934
2539,689.76953,660.154392
2540,310.0738,350.919011
2541,1.702597,2.8300357
2542,0.6435,2.3587879
2543,0.060969,0.7858732
2544,426.42664,426.34333
2545,4492.8843,4529.36975
2546,270.23224,264.014393
2547,29.15,30.0367056
2548,9.562,10.4311333
2549,3.804108,2.3962906
2550,8.891888,5.7826461
2551,29.573355,41.8462293
2552,35.99402,36.5785413
2553,7.885063,8.5219231
2554,8.62253,11.2937735
2555,8.697891,10.3095852
2556,10.174599,10.8219651
2557,8.468922,9.6114093
2558,0.342915,1.3382138
2559,0.014908,0.0770467
2560,17.878145,20.6627465
2561,26.470387,20.3112743
2562,11.666714,14.878203
2563,22.808735,22.9563174
2564,5482.8594,4828.97219
2565,13.852775,11.0736402
2566,32.74862,33.8017898
2567,22.547178,21.3043443
2568,0.164619,0.4812362
2569,0.185168,0.7457411
2570,26.733173,18.9605537
2571,0.58778,0.4615294
2572,4.129979,7.3785397
2573,8.313686,9.2359574
2574,12.929602,4.2964143
2575,17.817167,18.3343622
2576,2.270998,1.9446037
2577,4.081,1.0912653
2578,0.920234,0.7508013
2579,1.214112,1.4941301
2580,23.550869,26.3352321
2581,25.251,22.459785
2582,4.710192,5.9931462
2583,45.813553,49.2855665
2584,72.6105,71.8416838
2585,34.833557,35.9314
2586,0.87,1.07394362
2587,33.10382,32.7829781
2588,58.4,73.171572
2589,3.981793,4.7294451
2590,-1E-06,0.02166
2591,4.233876,25.717279
2592,4.944452,6.9022809
2593,10.048519,13.5015518
2594,13.374942,14.9778675
2595,10.764314,10.1410058
2596,4.53861,5.6507561
2597,64.4305,68.4157049
2598,156.94087,252.557801
2599,23.260742,17.536436
2600,0.195838,1.2028538
2601,0.661148,0.9523929
2602,0.011644,0.173827
2603,581.61096,575.77138
2604,22.502062,26.6156806
2605,21.165222,13.3062604
2606,14.731707,14.1296795
2607,37.430073,28.4127365
2608,25.228401,27.3400714
2609,6.547349,4.4136513
2610,16.2495,20.5775042
2611,92.88077,95.9154863
2612,169.41547,102.9305476
2613,49.072914,44.1824695
2614,5.289023,5.8418412
2615,586.88745,627.77784
2616,99.25,108.44837
2617,280.0641,235.1615614
2618,0.622851,0.7038308
2619,37.56699,44.9996129
2620,80.328,50.5078634
2621,207.13437,179.215832
2622,8.660826,5.2812132
2623,0.66114,1.3138476
2624,43.217083,45.5751011
2625,0.160472,0.239530766666667
2626,4.2225,5.5465947
2627,24.832855,28.6190593
2628,73.93572,73.5761326
2629,41.81018,27.9339793
2630,30.523365,32.9686116
2631,8.427002,11.3278329
2632,16.678461,16.0296629
2633,0.237274,0.0835479
2634,0.3625,1.0833286
2635,0.076515,0.0285964
2636,0.371176,0.7221466
2637,6.845698,9.0608169
2638,1.478683,1.0662288
2639,21.150654,17.0513054
2640,1.53012,1.3642389
2641,12.895403,17.793102
2642,5.951052,5.5421708
2643,242.29988,253.437469
2644,10.117,1.6433819
2645,3.070442,1.6609226
2646,5.543626,5.9449209
2647,782.7156,826.256915
2648,70.88745,71.6163226
2649,72.45,70.1616272
2650,4.244895,6.0516374
2651,2.573512,7.3532167
2652,0.090584,0.5007371
2653,1.206398,1.5624112
2654,71.18536,68.142964
2655,586.5611,521.871681
2656,314.44424,248.8935944
2657,8.888664,9.4103621
2658,35.760586,40.9893456
2659,21.51251,17.3673925
2660,7.301411,10.5977843
2661,0.857222,1.6397756
2662,167.3574,185.642496
2663,2.631012,5.0366928
2664,16.587215,14.0511639
2665,5.878809,6.3582344
2666,18.35,29.5638267
2667,0.630462,1.4418782
2668,0.2365,0.6812231
2669,19.33502,18.2541357
2670,1.657289,2.2340836
2671,20.769781,11.5406294
2672,80.43605,66.771146
2673,0.445411,1.5016099
2674,83.51217,121.4387865
2675,29.1085,20.6287187
2676,1.712726,1.7411389
2677,8.078,8.5335856
2678,22.056715,18.3797465
2679,13.077842,13.8666753
2680,138.60599,193.960915
2681,0.4564,52.8499865
2682,16.234434,12.9878777
2683,7639,9341.76826
2684,10.886987,12.2026919
2685,1.60373,1.6686453
2686,3.539974,0.332333
2687,21.201,20.0930592
2688,0.295537,0.4584987
2689,27.073006,15.0190325
2690,11949.044,10254.166
2691,19.20792,16.3508967
2692,3.841558,3.579007
2693,29.503456,24.4148584
2694,5.650118,4.56148196666667
2695,10.444186,10.8791791
2696,17.524097,4.8278375
2697,1.447154,0.6597222
2698,7.410633,7.8086764
2699,1.139635,1.5978523
2700,4.819153,7.4112239
2701,4.303751,3.8564181
2702,24.628885,23.7084517
2703,12.368112,20.7009328
2704,117.19824,50.1668216
2705,8311.006,8410.29605
2706,3.177846,5.1151506
2707,0.843354,1.036979
2708,1.6905,1.8659321
2709,264.85214,270.769067
2710,1.034833,1.0947678
2711,1.134297,5.6261512
2712,100.006,77.4141462
2713,9.494209,7.2294765
2714,9.260984,9.665545
2715,2.173,4.1602416
2716,4.821342,4.3796618
2717,5.545183,5.2443064
2718,0.364811,7.7636444
2719,511.17258,468.771603
2720,8.836817,4.7680614
2721,0.21922,0.2055218
2722,21.1205,16.2067128
2723,19.063026,27.8320117
2724,674.27875,1057.272335
2725,29.441786,31.2518535
2726,3.034676,3.0666196
2727,12.867865,14.7512963
2728,16.31715,20.6744067
2729,69.717,42.2489019
2730,2.021594,2.0004847
2731,184.02791,242.559608
2732,672.5388,638.97581
2733,344.26105,389.015068
2734,16.564453,10.9804821
2735,4.801673,3.7163381
2736,11.295416,10.406192
2737,1.400041,1.2323236
2738,4.547,1.6331298
2739,583.6342,575.351698
2740,17.82257,20.9278549
2741,22.033,25.7943988
2742,1.668366,1.735884
2743,4.312775,5.2461882
2744,8.86,7.3695549
2745,519.9974,502.778158
2746,3.516673,1.7956514
2747,76.366,77.1640228
2748,6.537976,5.0675741
2749,0.174491,0.12047125
2750,3.821452,5.6523586
2751,0.354,0.5323105
2752,647.4495,617.101382
2753,7.738036,6.1223129
2754,2.251922,2.4599071
2755,6.8805,6.9018773
2756,257.60275,242.078212
2757,1.071839,1.1737877
2758,0.677173,0.6751429
2759,8.039,9.5776846
2760,1.374643,1.3187192
2761,27.585,56.8952783
2762,1.709,1.8695959
2763,4.594881,4.3911429
2764,36.95,24.052213
2765,450.09244,530.584395
2766,-2.186928,2.2725894
2767,3.95598,2.3665654
2768,0.491554,1.1197836
2769,16.145428,24.3909786
2770,2.563527,3.6009057
2771,69.30659,43.8628733
2772,0.304707,0.2438537
2773,0.171856,0.0924514
2774,30.735514,26.8174642
2775,-0.10317,0.7395789
2776,3491.847,3573.75113
2777,13.80589,15.0466173
2778,20.22973,20.6096784
2779,9.697594,10.8470479
2780,430.82404,407.253202
2781,3.215704,2.481546
2782,16.097445,12.1877377
2783,31.39716,39.7133686
2784,13.698637,9.4599184
2785,536.013,495.220451
2786,14.95981,24.0638817
2787,2.080358,1.5262717
2788,39.193928,36.7245901
2789,5.000631,11.081786
2790,920.884,1049.47131
2791,881.4202,953.256797
2792,8.322012,8.5659952
2793,108.86318,78.6817787
2794,0.029806,0.1421958
2795,15.607283,16.6251728
2796,1.64,4.1023502
2797,7.353085,10.2795258
2798,1.506616,1.76830616
2799,3.273716,2.6259026
2800,1.073516,1.0520547
2801,17.825277,20.6901812
2802,3.114567,2.2741838
2803,67.45,89.5516236
2804,9.436582,8.6697863
2805,89.989624,98.257773
2806,621.04114,866.06571
2807,0.57898,0.4977619
2808,1098.4954,1049.497806
2809,0.031588,0.03301055
2810,1.139513,1.0191179
2811,1.7519,2.5545294
2812,0.763056,0.8766672
2813,7.608938,6.852155
2814,29.410364,36.3629021
2815,1.309086,0.6391895
2816,27.38434,32.3006946
2817,7.567265,7.0281162
2818,3.231,1.915857
2819,87.199554,82.0276895
2820,0.677029,0.4658566
2821,0.492232,2.3070591
2822,3.005614,2.9305068
2823,0.426809,0.657884
2824,0.194,0.1858019
2825,5.303065,7.2689015
2826,3.798397,2.4251684
2827,36.283295,48.5382355
2828,8.415651,10.3002225
2829,1.735,2.5996696
2830,0.382161,7.2747283
2831,21.401274,22.7184371
2832,3.916055,4.6548691
2833,17.406652,24.2915865
2834,0.625334,5.2587955
2835,26.03,33.4248386
2836,108.70976,114.3695502
2837,0.346433,0.6596068
2838,8.461344,9.1383883
2839,7.165742,3.738496
2840,44.77415,47.492577
2841,12.421479,16.1895267
2842,127.70924,126.289402
2843,0.454,43.5224127
2844,1.402065,1.52512256
2845,55.368,55.8931882
2846,2.977344,4.628695
2847,3.667,7.4900648
2848,7.448382,8.3461312
2849,5.089671,7.3911961
2850,489.70673,559.710114
2851,2.513545,1.267098
2852,2.8295,2.3151249
2853,7.225466,6.7173112
2854,1.917319,2.5061134
2855,23.31052,24.7038192
2856,63.82543,63.7364793
2857,4.568804,4.7507208
2858,0.578623,0.7434461
2859,25.846,23.1518138
2860,33.344833,29.4894597
2861,616.13605,695.393202
2862,0.768271,36.3668981
2863,-0.73343,0.6456539
2864,16.018747,13.1472547
2865,14.256,24.6674716
2866,1.786269,3.2207494
2867,1.852,1.6557722
2868,1.663015,2.321424
2869,2.218343,1.5955631
2870,1.589015,1.6628009
2871,7.917658,8.2754686
2872,37.835857,43.2114083
2873,2.396,4.5632355
2874,15.438932,14.4935929
2875,10.936764,14.0725923
2876,6.4625,5.6794574
2877,0.237033,0.2952121
2878,0.5625,0.8056807
2879,9.685974,9.9234254
2880,8.32136,0.2390976
2881,0.877106,2.2959281
2882,28.206223,29.2138686
2883,18.37557,12.6820482
2884,19.42402,18.6857711
2885,8.29,8.981482
2886,5.609211,5.2395066
2887,92.214676,93.248389
2888,1.829,0.6378137
2889,0.22206,0.4494488
2890,45.63146,48.5085744
2891,8.912144,8.6895131
2892,4.857928,4.410342
2893,18.456127,20.6404332
2894,15.955843,19.2564611
2895,24.634375,27.4115315
2896,17.28,18.2467268
2897,14.708601,21.2274494
2898,16.32885,15.1022685
2899,9.257429,10.1211516
2900,0.080066,0.1417733
2901,0.028038,0.03765225
2902,49.168,49.2381644
2903,5.172106,5.2696097
2904,14.283962,17.2508361
2905,259.08322,320.626258
2906,1.487,3.0590627
2907,3.444015,5.275575
2908,4.849657,6.9651262
2909,1.676292,1.1464828
2910,938.895,930.246529
2911,70.16404,60.0740847
2912,2.890364,3.3717539
2913,82.56163,87.8221787
2914,0.920685,2.6338795
2915,8.383,8.9874975
2916,4.106574,2.6653282
2917,369.56393,322.110302
2918,3.161975,4.7129542
2919,350.42004,301.49673
2920,4.34993,5.1646543
2921,19.229996,25.1494125
2922,78.716125,81.4882457
2923,11.440993,15.0552319
2924,116.23096,133.508862
2925,2322.442,2276.59771
2926,0.953738,6.5883043
2927,5.981149,5.5325414
2928,9.663604,13.1029361
2929,7.600322,5.7476046
2930,1.248193,6.9996702
2931,71.34134,77.4870442
2932,58.775,67.7498325
2933,0.855965,0.7437035
2934,37.008686,21.0775339
2935,58.630993,53.4005455
2936,0.125218,0.4400243
2937,0.38539,0.141338366666667
2938,0.494,0.7092318
2939,1.482051,2.0091295
2940,18.249975,31.6032549
2941,2.27842,6.0970346
2942,0.334,0.3339822
2943,36.241634,33.5913371
2944,283.3473,208.866128
2945,3.455913,2.5688942
2946,1.91623,2.4269187
2947,0.731501,0.9309548
2948,12.857352,14.9434221
2949,17.412281,12.0632095
2950,35.775486,35.4603739
2951,8.362426,9.5326186
2952,0.987725,2.2406319
2953,1.347568,1.0651555
2954,10.000873,10.5222904
2955,91.28615,81.000593
2956,3.523621,4.04621
2957,13.93939,15.9486153
2958,46.576225,54.0961735
2959,10.019,20.9687771
2960,18.2065,19.5076874
2961,1.610723,2.4940957
2962,2.523404,3.3067955
2963,22.978634,14.8158313
2964,92.16246,106.8740796
2965,246.53638,263.479392
2966,1.627718,1.8424062
2967,3.378997,3.8968585
2968,3.173648,2.7438687
2969,528.70966,545.352409
2970,1.174931,2.3707218
2971,4.848197,4.8323009
2972,1.190677,1.8159085
2973,10.360637,12.6860506
2974,19.374353,19.6773229
2975,8.965488,9.9423189
2976,11.308031,12.2554498
2977,379.79492,365.787974
2978,7.684956,9.1524409
2979,30.88751,31.5579233
2980,6.142,5.7537152
2981,0.6945,0.8364776
2982,6.236891,10.8258125
2983,5.078942,5.51172
2984,38.516,37.2040922
2985,0.092886,0.12922705
2986,226.90514,225.713154
2987,25.308414,21.2825238
2988,29.593,24.7687435
2989,23.314,22.5924454
2990,12.871,13.4848136
2991,9.375,10.8640923
2992,1.244777,1.3469438
2993,1.138469,1.1107166
2994,0.869107,0.9896004
2995,0.361551,0.4144589
2996,8.801893,4.780996
2997,2773.9934,3077.6394
2998,1.452493,2.145756
2999,0.144145,0.1818568
3000,11.486729,12.0964976
3001,55.378,55.2104543
3002,4711.1245,5729.57833
3003,2.940095,3.6246992
3004,5.299478,5.6769068
3005,2.796437,2.7612362
3006,9.000496,9.3267225
3007,286.15277,332.829339
3008,0.297828,1.2138592
3009,17.559,19.4305041
3010,2.798129,2.548839
3011,42.323658,47.2139344
3012,47.011993,52.3918767
3013,11.078,10.6692545
3014,4.282047,6.2398763
3015,1.106861,0.9492584
3016,2.044815,2.3419917
3017,4638.92,5333.87949
3018,37.351494,52.2469351
3019,12.221329,12.9010083
3020,1.165463,1.57762466
3021,1.04117,2.5940068
3022,0.743666,2.1565017
3023,4.066,5.7580351
3024,1.091441,6.1511684
3025,61.7349,70.1664131
3026,8.220473,8.4323279
3027,1.609422,5.6824424
3028,10.177521,10.4725587
3029,13.531251,18.6235503
3030,0.701261,0.7617289
3031,4.3275,4.9308993
3032,2.663278,4.4664386
3033,0.916865,3.1768642
3034,3.656776,6.1283083
3035,3.985784,6.6392821
3036,2.384,2.4831072
3037,16.0535,14.0884291
3038,15.899,12.3025475
3039,1.671333,5.9101109
3040,10.654727,13.5260356
3041,5.774668,6.0851238
3042,44.621174,52.9307491
3043,4.72851,6.4316487
3044,6.30014,5.741164
3045,2.5545,2.7071174
3046,7.332437,7.5228286
3047,18.533562,13.1261981
3048,2.802771,4.9293823
3049,8.422519,6.7495377
3050,24.933325,24.7450194
3051,1.324838,1.2496863
3052,2.5565,3.9069129
3053,1.493041,1.6196824
3054,17.069681,18.1854348
3055,3.09586,2.2945912
3056,6.960897,18.8013687
3057,2.101235,2.438348
3058,181.74475,192.443274
3059,20.05038,17.6516632
3060,22.672089,24.1603226
3061,610.15674,453.607525
3062,1.728406,3.1900427
3063,39.403587,40.1427283
3064,1.361162,1.3641655
3065,4.686986,3.0250005
3066,3.81183,4.0572271
3067,0.372,0.3490489
3068,0.8585,1.2018861
3069,5.996252,5.9091168
3070,31.241163,37.5024549
3071,16.785,19.1355034
3072,7.710897,7.0091859
3073,34.394154,29.1219847
3074,2.1625,2.2993667
3075,40.98018,48.2042216
3076,2.371374,1.7451605
3077,0.025204,0.28905025
3078,8.663033,5.7696056
3079,43.274353,47.9163577
3080,7.823886,70.9197939
3081,12.047494,13.211461
3082,2.532,1.4351104
3083,15.820996,14.3081065
3084,5.693,0.7319398
3085,23.247335,24.0432511
3086,379.00958,397.962254
3087,34.02001,3.9771423
3088,10.171,12.4089552
3089,1.454941,1.6653511
3090,0.3725,3.678983
3091,9.249023,13.432109
3092,2.616626,4.6024413
3093,10.560818,9.7171102
3094,3.210617,2.3152968
3095,16.1575,14.9793375
3096,6.066727,6.5634918
3097,5.124725,7.2933839
3098,0.470103,0.379928
3099,6.779742,6.6193725
3100,0.676166,0.6914487
3101,8.4585,7.2350672
3102,0.954764,1.1490023
3103,1.145977,1.0157655
3104,7.95144,7.4104699
3105,6.620213,6.987987
3106,3.117413,2.5389792
3107,1.108612,0.9633875
3108,3.230552,3.512049
3109,523.7581,473.394521
3110,99.751976,110.4804401
3111,1.606359,1.4189746
3112,1.297047,1.5964614
3113,5.95,8.1236586
3114,109.953674,89.9952609
3115,0.488289,0.5027459
3116,15.21458,15.2214463
3117,27.25,20.0968538
3118,2.066106,2.499092
3119,59.732956,53.8945714
3120,5.348986,4.4866184
3121,2.967,3.6640529
3122,388.2374,444.707295
