,company,year,quarter,IQ_PRIV,IQ_PUB,IQ_TOTAL_REV_NEXT,FORECAST
1580,IQ6724933,2008.0,Q4,0,1,23.69971000000001,24.097532
1581,IQ48718610,2012.0,Q4,1,0,89.83377,108.001205
1582,IQ1029971,2015.0,Q4,0,1,111.05,87.84541
1583,IQ106307868,2014.0,Q4,1,0,2.8075469999999996,7.3150163
1584,IQ23077133,2003.0,Q4,1,0,42.323657999999995,47.173523
1585,IQ931212,2014.0,Q4,1,0,22.707062000000008,22.734922
1586,IQ62120637,2015.0,Q4,0,1,3.955980000000011,7.9272294
1587,IQ594069,2016.0,Q4,1,0,16.568899999999985,21.054182
1588,IQ11151394,2010.0,Q1,1,0,52.422,46.29371
1589,IQ1427461,2013.0,Q4,0,1,7.190269999999998,30.248953
1590,IQ7909270,2014.0,Q4,0,1,2.9052010000000053,7.6278825
1591,IQ28942762,2015.0,Q4,0,1,5.497500000000002,7.9443803
1592,IQ882629,2006.0,Q4,0,1,11.466649999999987,8.605467
1593,IQ46023132,2008.0,Q2,1,0,15.699000000000012,17.30229
1594,IQ739268,2007.0,Q3,1,0,6.570420000000013,8.259916
1595,IQ8080920,2003.0,Q4,1,0,142.99101000000002,149.80605
1596,IQ241402768,2016.0,Q4,0,1,3.5383620000000064,6.308974
1597,IQ3017647,2015.0,Q3,1,0,26.570000000000007,34.964912
1598,IQ99087217,2009.0,Q4,1,0,1.9851119999999867,7.849303
1599,IQ139518,2013.0,Q4,1,0,32.827231999999995,23.579374
1600,IQ138366296,2015.0,Q4,0,1,7.11734899999999,9.525251
1601,IQ259880252,2017.0,Q4,0,1,0.1956480000000056,4.6150956
1602,IQ26559298,2015.0,Q1,1,0,72.96343,47.663223
1603,IQ290203,2015.0,Q4,0,1,2646.6565,1697.5497
1604,IQ10320771,2015.0,Q4,0,1,16.09454199999999,14.693327
1605,IQ875519,2014.0,Q4,0,1,687.9392,602.8096
1606,IQ8100675,2008.0,Q4,0,1,34.64320000000002,55.561714
1607,IQ1216695,2013.0,Q4,0,1,6.281746999999996,4.0583024
1608,IQ131457,2010.0,Q4,1,0,979.9689999999999,944.659
1609,IQ1058799,2012.0,Q4,1,0,56.84965500000001,65.86683
1610,IQ40254230,2014.0,Q4,1,0,3.615105,7.5018296
1611,IQ1856089,2011.0,Q4,0,1,66.86601999999999,51.114624
1612,IQ20962987,2016.0,Q4,0,1,23.63557800000001,37.8668
1613,IQ595624,2012.0,Q4,1,0,5.771550999999988,9.959639
1614,IQ3199016,2013.0,Q4,0,1,4.795854999999989,5.5980515
1615,IQ126979367,2014.0,Q4,0,1,0.0031789999999887186,4.377196
1616,IQ882613,2013.0,Q4,0,1,3.4625000000000057,5.863173
1617,IQ46536028,2015.0,Q4,1,0,7.418572000000012,9.715223
1618,IQ100410633,2017.0,Q4,0,1,278.9626,326.9988
1619,IQ62078926,2009.0,Q4,0,1,0.21212399999998865,4.171309
1620,IQ426137,2015.0,Q4,0,1,19.252377999999993,15.37808
1621,IQ916962,2005.0,Q4,1,0,2.113607000000002,6.004256
1622,IQ877727,2012.0,Q4,0,1,3.8060000000000116,5.1456285
1623,IQ41133127,2015.0,Q4,0,1,0.19200000000000728,4.439116
1624,IQ884092,2011.0,Q4,0,1,12.512315999999998,13.511396
1625,IQ135688,2017.0,Q4,0,1,52.12706800000001,72.584625
1626,IQ20342978,2010.0,Q4,0,1,0.7158230000000003,7.621077
1627,IQ5521615,2013.0,Q4,1,0,13.307684999999992,18.464293
1628,IQ139518,2008.0,Q4,1,0,17.817167000000012,19.195631
1629,IQ23049465,2017.0,Q4,0,1,424.0817,494.955
1630,IQ421411237,2016.0,Q4,1,0,8.422518999999994,9.841261
1631,IQ113272085,2011.0,Q4,0,1,2.367951000000005,4.4743943
1632,IQ825499,2016.0,Q4,1,0,28.50458499999999,46.570526
1633,IQ33803738,2017.0,Q4,0,1,8.378949000000006,13.26573
1634,IQ8350257,2010.0,Q4,0,1,5.872398000000004,6.9540544
1635,IQ10246536,2014.0,Q4,0,1,2.671569000000005,8.160139
1636,IQ7244730,2011.0,Q4,1,0,5.010118000000006,8.045027
1637,IQ290203,2014.0,Q4,0,1,1688.9437000000003,1334.7333
1638,IQ118990719,2012.0,Q4,0,1,0.2740320000000054,4.2260423
1639,IQ883098,2009.0,Q4,0,1,24.391633999999996,17.632017
1640,IQ426137,2012.0,Q4,0,1,4.0205919999999935,6.8008866
1641,IQ224927734,2013.0,Q4,1,0,15.899477999999988,14.380949
1642,IQ38777177,2008.0,Q4,0,1,3.690788999999995,7.8157487
1643,IQ95052,2013.0,Q4,0,1,30.547151999999997,32.208336
1644,IQ46100086,2014.0,Q4,0,1,118.23588600000001,135.68272
1645,IQ10600295,2014.0,Q4,1,0,4.438196000000005,6.3024583
1646,IQ52028816,2017.0,Q4,0,1,4.395499999999998,5.6133866
1647,IQ27881517,2015.0,Q4,0,1,239.30815,213.3165
1648,IQ136934725,2016.0,Q4,0,1,0.6581569999999886,5.195372
1649,IQ1746262,2004.0,Q4,0,1,0.04368800000000306,4.2167344
1650,IQ47339188,2007.0,Q4,1,0,11.615000000000009,12.211943
1651,IQ24225165,2010.0,Q4,0,1,28.070000000000007,27.579512
1652,IQ1361343,2011.0,Q1,1,0,30.323567999999995,38.93956
1653,IQ207163018,2017.0,Q4,0,1,0.0,4.2551713
1654,IQ264571871,2016.0,Q4,1,0,6.59668400000001,8.735243
1655,IQ39367945,2015.0,Q4,0,1,7.602886000000012,12.434889
1656,IQ8443211,2013.0,Q4,0,1,0.5552940000000035,4.6722245
1657,IQ882593,2013.0,Q4,0,1,32.565205000000006,24.672354
1658,IQ679534,2015.0,Q4,0,1,133.4081,104.63272
1659,IQ530385,2010.0,Q4,1,0,1.4869999999999948,5.833739
1660,IQ216553,2015.0,Q4,1,0,4.11319499999999,7.670241
1661,IQ884200,2013.0,Q4,0,1,450.09244,480.72592
1662,IQ911172,2012.0,Q4,0,1,49.085896000000005,65.27245
1663,IQ42728497,2016.0,Q4,1,0,3.924228999999997,7.6240525
1664,IQ199483,2015.0,Q4,1,0,0.6137520000000052,5.4075
1665,IQ139512,2007.0,Q4,1,0,30.909226999999987,31.208708
1666,IQ31234290,2015.0,Q4,0,1,8.966804999999994,10.895338
1667,IQ881750,2017.0,Q4,0,1,0.8625000000000114,3.4343092
1668,IQ134377,2008.0,Q4,0,1,592.5435,614.38416
1669,IQ47267521,2015.0,Q4,0,1,6.731941000000006,6.145552
1670,IQ134377,2015.0,Q4,0,1,621.04114,780.5303
1671,IQ6090267,2013.0,Q4,1,0,6.903356000000002,10.097853
1672,IQ877269,2015.0,Q4,1,0,26.484999999999985,37.43834
1673,IQ98129600,2014.0,Q4,0,1,0.9107579999999871,4.7173753
1674,IQ42728497,2011.0,Q4,1,0,4.009447999999992,6.810942
1675,IQ28567,2015.0,Q4,0,1,34.895405,14.217527
1676,IQ6424985,2017.0,Q4,0,1,6.991330000000005,7.1103806
1677,IQ3017647,2006.0,Q3,1,0,14.771999999999991,17.224745
1678,IQ206404886,2017.0,Q4,0,1,2.1851839999999925,8.39517
1679,IQ27892,2009.0,Q4,0,1,6.473633000000007,12.111677
1680,IQ624956,2012.0,Q4,0,1,3.224396000000013,5.1404557
1681,IQ268031400,2014.0,Q4,0,1,217.5,239.3814
1682,IQ252722670,2013.0,Q4,0,1,0.22520000000000095,4.4676805
1683,IQ130412190,2016.0,Q4,0,1,0.4529809999999941,4.6310105
1684,IQ23297864,2009.0,Q4,1,0,48.866000000000014,57.022766
1685,IQ23109814,2015.0,Q4,0,1,53.202675,58.75009
1686,IQ11257739,2014.0,Q4,0,1,8.51169200000001,10.181913
1687,IQ246262,2009.0,Q4,1,0,2.724700000000013,6.456099
1688,IQ51119084,2011.0,Q4,0,1,5.862634000000014,13.418135
1689,IQ29703901,2016.0,Q4,0,1,93.03528,105.92335
1690,IQ1047789,2017.0,Q4,0,1,3.456362000000013,4.9420457
1691,IQ23046303,2014.0,Q4,0,1,195.57831000000002,55.124825
1692,IQ103375,2009.0,Q4,0,1,7739.5044,7237.3315
1693,IQ33471,2010.0,Q4,0,1,214.84812999999997,299.76068
1694,IQ121654,2017.0,Q4,1,0,2.4173099999999863,7.7720323
1695,IQ25285718,2015.0,Q4,0,1,1.8210929999999905,5.020552
1696,IQ51119084,2017.0,Q4,0,1,2.174960999999996,6.222319
1697,IQ135054,2005.0,Q4,0,1,1.281565999999998,4.234572
1698,IQ8292723,2016.0,Q4,0,1,2.1672240000000045,5.220778
1699,IQ13609881,2015.0,Q4,1,0,10.725180999999992,12.134977
1700,IQ20934756,2014.0,Q4,1,0,16.03661199999999,15.712507
1701,IQ24677080,2013.0,Q4,0,1,0.4224079999999901,4.6822953
1702,IQ417836,2017.0,Q4,0,1,93.20940000000002,123.96611
1703,IQ217677149,2015.0,Q4,1,0,4.8721630000000005,6.8892503
1704,IQ882763,2017.0,Q4,0,1,21.214293999999995,16.450377
1705,IQ133103539,2014.0,Q3,1,0,14.305000000000007,9.042738
1706,IQ1353005,2017.0,Q4,0,1,5.306043999999986,10.145018
1707,IQ779296,2010.0,Q4,1,0,13.41745800000001,12.573103
1708,IQ11323051,2009.0,Q4,0,1,6.742500000000007,17.24948
1709,IQ8101601,2016.0,Q4,0,1,13.836651999999987,15.123991
1710,IQ28299886,2012.0,Q4,1,0,10.444186000000002,11.233976
1711,IQ131252193,2017.0,Q4,0,1,0.1610719999999901,4.354674
1712,IQ9237641,2006.0,Q4,0,1,10.599614000000003,9.948332
1713,IQ26899546,2009.0,Q4,0,1,17.401432,62.753685
1714,IQ103375,2014.0,Q4,0,1,8311.006,8557.541
1715,IQ882357,2011.0,Q4,0,1,14.975135999999992,18.162367
1716,IQ4806734,2015.0,Q4,1,0,83.09574,150.7589
1717,IQ38985168,2008.0,Q4,1,0,17.158618999999987,21.740095
1718,IQ34048258,2013.0,Q4,1,0,23.743506999999994,25.2581
1719,IQ30953350,2012.0,Q4,1,0,3.966713999999996,7.5387406
1720,IQ30587543,2014.0,Q4,0,1,0.11503400000000852,4.1568284
1721,IQ217254987,2013.0,Q4,1,0,5.058289000000002,9.116819
1722,IQ881323,1998.0,Q4,1,0,38.399550000000005,39.055534
1723,IQ39365245,2017.0,Q4,0,1,0.8864930000000015,4.499022
1724,IQ1058799,2017.0,Q4,1,0,73.93571999999999,87.67135
1725,IQ79751483,2012.0,Q4,0,1,2.7969380000000115,10.072462
1726,IQ882763,2008.0,Q4,0,1,6.640759000000003,9.026823
1727,IQ4493177,2009.0,Q4,0,1,11.211203000000012,11.715239
1728,IQ24932555,2013.0,Q4,0,1,6.829540000000009,10.285536
1729,IQ1144688,2011.0,Q4,0,1,2.4890450000000044,5.5199265
1730,IQ34594722,2017.0,Q4,0,1,3.123401000000001,6.496367
1731,IQ302206937,2014.0,Q4,0,1,3.3135000000000048,5.6154923
1732,IQ734865,2013.0,Q4,0,1,712.4393,641.8824
1733,IQ12504366,2016.0,Q4,0,1,6.130500000000012,15.671385
1734,IQ138237911,2016.0,Q4,0,1,7.236682000000002,6.626616
1735,IQ135296,2007.0,Q3,1,0,7.008999999999986,10.144056
1736,IQ8180477,2013.0,Q4,1,0,22.380664999999993,27.086454
1737,IQ264571871,2017.0,Q4,1,0,7.2254660000000115,10.488646
1738,IQ244485258,2013.0,Q4,0,1,2.212999999999994,4.44612
1739,IQ8863787,2015.0,Q4,0,1,4.771729999999991,5.3423142
1740,IQ127751764,2011.0,Q4,0,1,0.27464200000000005,5.47267
1741,IQ9220630,2011.0,Q4,0,1,75.722984,83.36602
1742,IQ2422670,2008.0,Q4,0,1,1.0114739999999927,4.516173
1743,IQ49121095,2012.0,Q4,0,1,1.4111310000000117,5.4303117
1744,IQ118749094,2011.0,Q4,0,1,0.7416320000000098,5.1090226
1745,IQ355361,2014.0,Q4,0,1,586.5611,511.8663
1746,IQ1173571,2013.0,Q4,0,1,3.6891589999999894,6.3833604
1747,IQ352488,1995.0,Q4,0,1,9.526951999999994,7.6407304
1748,IQ713014,2009.0,Q4,1,0,3.007710000000003,6.9292283
1749,IQ595624,2009.0,Q4,1,0,6.236891000000014,15.412779
1750,IQ26745328,2017.0,Q4,0,1,18.206500000000005,19.166395
1751,IQ36012959,2014.0,Q4,0,1,1.1906769999999938,5.027159
1752,IQ12631642,2012.0,Q4,1,0,42.22489,60.653694
1753,IQ59206715,2011.0,Q4,1,0,7.354922999999985,8.573454
1754,IQ20459861,2002.0,Q4,0,1,28.978012000000007,21.70941
1755,IQ39365245,2014.0,Q4,0,1,0.7570509999999899,4.439406
1756,IQ879555,2013.0,Q4,0,1,5063.9204,4787.0273
1757,IQ6234353,2010.0,Q4,0,1,6.7934999999999945,10.578932
1758,IQ4493348,2011.0,Q4,0,1,28.825775000000007,28.264654
1759,IQ146287753,2012.0,Q4,1,0,10.354925000000009,12.835936
1760,IQ9284291,2003.0,Q4,1,0,25.954314999999994,25.617636
1761,IQ124669,2013.0,Q1,1,0,37.606476,31.409132
1762,IQ79183017,2016.0,Q4,0,1,1.3775559999999984,4.003569
1763,IQ138613386,2017.0,Q4,0,1,1.9759339999999952,6.307051
1764,IQ1028801,2012.0,Q4,0,1,2.0124999999999886,5.0921464
1765,IQ883456,2011.0,Q4,0,1,32.58727999999999,24.250135
1766,IQ20344843,2010.0,Q4,0,1,1.9063179999999988,6.4700913
1767,IQ131252193,2011.0,Q4,0,1,1.039808999999991,4.472853
1768,IQ215997380,2015.0,Q4,1,0,4.076267999999999,7.891463
1769,IQ876030,2008.0,Q4,0,1,90.29805999999999,81.59335
1770,IQ318668,1994.0,Q2,1,0,3.1910000000000025,1.7839491
1771,IQ8952281,2010.0,Q4,0,1,7.13900000000001,6.4741197
1772,IQ2746044,2014.0,Q4,0,1,31.599500000000006,26.746756
1773,IQ26878836,2015.0,Q4,0,1,7.811000000000007,8.6326885
1774,IQ20344843,2016.0,Q4,0,1,0.4638530000000003,5.2640977
1775,IQ23335210,2013.0,Q4,0,1,10.944525999999996,3.2705977
1776,IQ136709,2011.0,Q4,0,1,2.6972199999999873,4.079573
1777,IQ20951204,2014.0,Q4,0,1,11.611306000000013,10.910093
1778,IQ26201104,2011.0,Q4,0,1,2.7432699999999954,5.437117
1779,IQ133674346,2013.0,Q4,0,1,3.5886429999999905,5.9132066
1780,IQ5669608,2016.0,Q4,0,1,48.00185399999998,41.83387
1781,IQ27342,2008.0,Q4,0,1,5.3299069999999915,8.539701
1782,IQ7294876,2011.0,Q4,1,0,27.971905000000007,36.779274
1783,IQ141385876,2015.0,Q4,1,0,9.980160000000012,8.976118
1784,IQ5545056,2013.0,Q1,1,0,0.8360000000000127,8.100615
1785,IQ208316197,2009.0,Q4,1,0,3.882317999999998,7.881499
1786,IQ8101601,2008.0,Q4,0,1,12.02434199999999,21.488005
1787,IQ52957156,2013.0,Q4,0,1,2.6767389999999978,5.8238664
1788,IQ79751483,2013.0,Q4,0,1,2.756561000000005,11.544157
1789,IQ875928,2004.0,Q4,0,1,26.360504000000006,27.616697
1790,IQ37124745,2010.0,Q4,0,1,1.1581549999999936,5.6410813
1791,IQ760034,2011.0,Q4,0,1,27.262010000000004,50.616676
1792,IQ38839352,2017.0,Q4,0,1,1.844740999999999,6.425627
1793,IQ20962987,2017.0,Q4,0,1,37.66289499999999,32.715965
1794,IQ8515825,2015.0,Q4,0,1,25.559999999999988,25.080008
1795,IQ1427461,2008.0,Q4,0,1,4.377368999999987,36.20397
1796,IQ103375,2016.0,Q4,0,1,7636.5884,8973.26
1797,IQ36630929,2016.0,Q4,0,1,0.2623839999999973,4.141112
1798,IQ8381655,2010.0,Q4,1,0,94.620094,95.08876
1799,IQ100842126,2015.0,Q4,0,1,26.117846999999998,20.120024
1800,IQ135238,2015.0,Q4,0,1,369.56392999999997,274.74478
1801,IQ7756191,2016.0,Q4,0,1,9.328768999999994,22.15225
1802,IQ1789203,2011.0,Q4,0,1,12.874500000000012,8.063429
1803,IQ429297,2011.0,Q3,1,0,10.20370299999999,12.956709
1804,IQ875928,2005.0,Q4,0,1,26.826853,27.482603
1805,IQ1239178,2007.0,Q4,0,1,0.048292000000003554,4.5663133
1806,IQ20343611,2008.0,Q4,0,1,1.5508739999999932,4.4154344
1807,IQ36334783,2016.0,Q4,0,1,1.8285429999999963,4.7689347
1808,IQ4493177,2013.0,Q4,0,1,22.223000000000013,21.178495
1809,IQ59206715,2014.0,Q4,1,0,2.58237299999999,9.973448
1810,IQ29396120,2011.0,Q4,0,1,3.758229,7.173445
1811,IQ111627254,2014.0,Q4,0,1,2.1685019999999895,4.8243394
1812,IQ1361343,2007.0,Q1,1,0,27.939013000000003,25.797453
1813,IQ11672047,2007.0,Q4,0,1,0.21288200000000757,4.302336
1814,IQ20407491,2016.0,Q4,0,1,0.8432019999999909,5.238997
1815,IQ135688,2012.0,Q4,0,1,31.241162999999986,44.633476
1816,IQ114118554,2014.0,Q4,0,1,2.949778000000009,4.7628922
1817,IQ876847,2012.0,Q4,0,1,377.51880000000006,302.2298
1818,IQ1789203,2008.0,Q4,0,1,13.670999999999992,8.189848
1819,IQ1072270,2012.0,Q4,0,1,57.34236,72.712585
1820,IQ6724933,2014.0,Q4,0,1,231.15141,255.64027
1821,IQ116852326,2015.0,Q4,1,0,11.89500000000001,9.222258
1822,IQ884092,2013.0,Q4,0,1,9.466708000000011,12.641264
1823,IQ5669608,2013.0,Q4,0,1,31.631640000000004,27.923613
1824,IQ876030,2017.0,Q4,0,1,68.41695,61.38379
1825,IQ31269712,2007.0,Q4,0,1,0.3014349999999979,4.235533
1826,IQ869141,2017.0,Q4,0,1,90.1,83.41586
1827,IQ23782495,2010.0,Q4,0,1,0.6492140000000006,4.9792314
1828,IQ32896804,2005.0,Q4,1,0,1.1654629999999884,5.8236833
1829,IQ38777177,2014.0,Q4,0,1,3.0055130000000077,8.816145
1830,IQ10361568,2011.0,Q4,0,1,0.7315010000000086,5.8485093
1831,IQ725343,2013.0,Q1,1,0,12.110000000000014,13.421873
1832,IQ725343,2014.0,Q1,1,0,15.899000000000001,14.195677
1833,IQ20344843,2014.0,Q4,0,1,0.6802140000000065,5.431273
1834,IQ24932555,2009.0,Q4,0,1,4.721049999999991,7.8091264
1835,IQ135695,2010.0,Q4,0,1,1.7837930000000028,5.2644944
1836,IQ222922268,2016.0,Q4,0,1,3.379556000000008,7.1004167
1837,IQ740253,2015.0,Q4,0,1,420.0,345.43234
1838,IQ9412803,2011.0,Q4,0,1,21.775688000000002,19.62898
1839,IQ426193,2009.0,Q4,0,1,5.388969000000003,7.598738
1840,IQ142022,2014.0,Q4,0,1,0.5618130000000008,4.621138
1841,IQ39505400,2017.0,Q4,1,0,98.05649,123.11803
1842,IQ1059156,2011.0,Q4,0,1,82.56163000000001,128.75175
1843,IQ13694714,2010.0,Q4,1,0,28.467687999999995,34.81404
1844,IQ13199137,2017.0,Q4,0,1,24.14245600000001,33.50702
1845,IQ126218,2008.0,Q4,0,1,15.768363999999991,26.902708
1846,IQ268031400,2015.0,Q4,0,1,228.45,228.11308
1847,IQ183314894,2014.0,Q4,1,0,11.917034000000001,12.800367
1848,IQ882086,2016.0,Q4,0,1,6.487901999999991,13.847822
1849,IQ39347275,2011.0,Q4,0,1,286.15277000000003,290.65698
1850,IQ695656,2016.0,Q4,0,1,21.31644,57.99163
1851,IQ181990929,2014.0,Q4,0,1,0.1410060000000044,4.4542527
1852,IQ142230,2012.0,Q4,0,1,0.2584679999999935,5.2595963
1853,IQ20358517,2012.0,Q4,0,1,2.649571000000009,8.676771
1854,IQ33049467,2016.0,Q2,1,0,35.12522999999999,39.98519
1855,IQ8081296,2014.0,Q4,0,1,221.90053999999998,354.89923
1856,IQ8159983,2012.0,Q4,0,1,32.70095999999998,38.961792
1857,IQ131325,2008.0,Q4,0,1,0.0,18.16284
1858,IQ7885356,2017.0,Q4,0,1,8.604363000000006,7.015776
1859,IQ21811775,2008.0,Q4,0,1,25.199274000000003,43.887756
1860,IQ62120637,2017.0,Q4,0,1,4.233876000000009,23.420164
1861,IQ5705274,2017.0,Q4,0,1,14.842000000000013,19.1732
1862,IQ7655526,2017.0,Q4,0,1,6.70251300000001,5.866423
1863,IQ139512,2010.0,Q4,1,0,78.00571,52.32512
1864,IQ710389,2015.0,Q4,0,1,59.35167,40.266518
1865,IQ49494278,2014.0,Q4,0,1,0.754400000000004,4.5312333
1866,IQ876863,2017.0,Q4,0,1,777.903,646.7147
1867,IQ28567,2010.0,Q4,0,1,5.556549999999987,16.283873
1868,IQ135688,2011.0,Q4,0,1,31.164851999999996,49.270065
1869,IQ290203,2008.0,Q4,0,1,836.8423,499.52188
1870,IQ775042,2017.0,Q4,0,1,0.7651409999999998,4.438826
1871,IQ10214670,2011.0,Q4,0,1,10.113965000000007,18.77188
1872,IQ10158679,2010.0,Q4,0,1,43.217083,51.542595
1873,IQ877727,2016.0,Q4,0,1,4.8870000000000005,6.0780625
1874,IQ6524417,2001.0,Q4,0,1,6.194212999999991,8.656263
1875,IQ153883,2012.0,Q4,0,1,4.195312999999999,7.685866
1876,IQ20965827,2015.0,Q4,0,1,5.75554600000001,7.6971726
1877,IQ7687618,2010.0,Q4,0,1,41.39959999999998,19.318037
1878,IQ881330,2011.0,Q4,0,1,232.82135,326.37836
1879,IQ397947,2012.0,Q4,0,1,15.250614000000013,26.047812
1880,IQ882593,2008.0,Q4,0,1,22.42864,18.305372
1881,IQ31092696,2013.0,Q4,0,1,1.1396349999999984,5.7693315
1882,IQ882502,2017.0,Q4,0,1,62.70411999999999,29.028105
1883,IQ263937109,2017.0,Q4,0,1,0.7143440000000112,4.303969
1884,IQ879583,2008.0,Q4,0,1,16.88995700000001,23.02104
1885,IQ9157881,2013.0,Q4,0,1,0.6005000000000109,5.188765
1886,IQ133201238,2010.0,Q4,1,0,8.20084700000001,11.34535
1887,IQ59206715,2017.0,Q4,1,0,7.695908000000003,8.833784
1888,IQ243742258,2017.0,Q4,1,0,31.05471,27.901663
1889,IQ9087373,2015.0,Q4,1,0,8.898887000000002,10.080793
1890,IQ34102506,2014.0,Q4,0,1,1.0839510000000132,5.233626
1891,IQ26878836,2009.0,Q4,0,1,0.6220000000000141,4.522307
1892,IQ51476957,2008.0,Q4,1,0,22.614284999999995,28.502935
1893,IQ216577958,2016.0,Q4,1,0,13.265923999999984,12.851072
1894,IQ236761857,2015.0,Q4,0,1,1.8060000000000116,4.429625
1895,IQ4483755,2010.0,Q4,0,1,6.286274999999989,13.849745
1896,IQ262549448,2016.0,Q4,0,1,23.915650999999997,23.208143
1897,IQ7877993,2014.0,Q4,0,1,4.0199929999999995,8.311491
1898,IQ46847074,2005.0,Q4,1,0,11.031110000000012,12.939543
1899,IQ24657663,2017.0,Q4,0,1,0.9302969999999959,4.088301
1900,IQ170228427,2014.0,Q4,0,1,77.95,33.780678
1901,IQ46268435,2015.0,Q4,0,1,13.899914999999993,10.580473
1902,IQ425518,2012.0,Q4,0,1,3.5481570000000033,7.0684953
1903,IQ29594513,2015.0,Q4,1,0,47.70749699999999,52.759514
1904,IQ1376045,2010.0,Q4,0,1,26.518433,62.643654
1905,IQ7685485,2013.0,Q4,0,1,22.502702999999997,33.87327
1906,IQ33210336,2015.0,Q4,1,0,32.480999999999995,8.427748
1907,IQ318668,1995.0,Q2,1,0,8.461999999999989,-0.40997475
1908,IQ24389756,2014.0,Q4,0,1,4.3499300000000005,9.809156
1909,IQ141249,2008.0,Q4,0,1,91.69693000000001,106.315956
1910,IQ33471,2008.0,Q4,0,1,178.95311,253.74234
1911,IQ5521615,2009.0,Q4,1,0,16.14082099999999,17.551222
1912,IQ20554996,2007.0,Q4,1,0,12.929601999999988,12.36128
1913,IQ22236963,2007.0,Q4,0,1,1.2284999999999968,5.6159654
1914,IQ137820,2013.0,Q4,0,1,2.3937119999999936,5.985472
1915,IQ47309073,2015.0,Q1,1,0,8.878465000000006,12.870634
1916,IQ24932207,2010.0,Q4,0,1,0.028038000000009333,4.5401444
1917,IQ51769988,2017.0,Q4,0,1,0.2048210000000097,3.627745
1918,IQ997963,2005.0,Q4,1,0,3.0221990000000005,6.390639
1919,IQ5579540,2009.0,Q4,1,0,214.98337,338.09946
1920,IQ36478,2012.0,Q4,0,1,1677.7245000000003,1038.882
1921,IQ136655,2002.0,Q4,0,1,0.8325179999999932,3.508116
1922,IQ171029664,2017.0,Q4,0,1,1.2616529999999955,26.256773
1923,IQ39510693,2015.0,Q4,0,1,0.8917409999999961,10.872709
1924,IQ4484339,2004.0,Q4,1,0,1.3833319999999958,6.12657
1925,IQ9616109,2013.0,Q2,1,0,63.559,63.406433
1926,IQ138460,2010.0,Q4,1,0,4.865476000000001,11.59831
1927,IQ264571871,2014.0,Q1,1,0,4.456006000000002,8.318098
1928,IQ48711794,2012.0,Q4,1,0,9.488727000000011,8.411848
1929,IQ516368,2009.0,Q1,1,0,12.115999999999985,6.6675553
1930,IQ24323141,2010.0,Q1,1,0,244.44589,201.93144
1931,IQ876863,2011.0,Q4,0,1,589.61707,477.70538
1932,IQ427184,2017.0,Q4,1,0,33.66476399999998,41.434555
1933,IQ881826,2016.0,Q4,0,1,25.390999999999977,23.971205
1934,IQ869141,2014.0,Q4,0,1,59.849999999999994,69.26733
1935,IQ371719,2001.0,Q4,0,1,18.735765000000015,27.73287
1936,IQ1208760,2006.0,Q4,1,0,5.625859999999989,8.191679
1937,IQ9950803,2008.0,Q4,0,1,0.7765119999999968,5.326506
1938,IQ137565702,2011.0,Q4,1,0,143.32927,178.4896
1939,IQ327573487,2016.0,Q4,0,1,7.574999999999989,6.4206376
1940,IQ8350257,2014.0,Q4,0,1,7.606576999999987,8.432554
1941,IQ42728497,2010.0,Q4,1,0,2.608632,6.2321916
1942,IQ827366,2012.0,Q4,0,1,0.3685000000000116,4.3870683
1943,IQ883456,2008.0,Q4,0,1,28.16355900000002,17.038038
1944,IQ720205,2014.0,Q4,1,0,17.42587900000001,22.771055
1945,IQ543952,2014.0,Q4,1,0,4.594880999999987,8.492262
1946,IQ884092,2016.0,Q4,0,1,12.200681000000003,33.050774
1947,IQ138486,1997.0,Q4,0,1,4.741700000000009,6.8736253
1948,IQ39347275,2014.0,Q4,0,1,295.17694,275.35574
1949,IQ3733605,2010.0,Q4,0,1,7.710896999999989,6.7796006
1950,IQ30953350,2017.0,Q4,1,0,4.848196999999999,8.2649975
1951,IQ6162882,2016.0,Q4,1,0,4.935437000000007,7.64897
1952,IQ13229475,2010.0,Q4,0,1,24.055182000000002,47.583282
1953,IQ779632,2012.0,Q4,1,0,15.987994000000015,22.043165
1954,IQ61679890,2015.0,Q4,0,1,0.34925799999999185,5.072783
1955,IQ1858897,2014.0,Q4,1,0,12.60414800000001,14.520613
1956,IQ213586875,2016.0,Q4,0,1,1.190304999999995,4.2499986
1957,IQ141948818,2016.0,Q4,1,0,4.22242,8.933851
1958,IQ27546958,2017.0,Q4,0,1,2.1210000000000093,4.839003
1959,IQ20359989,2011.0,Q4,0,1,5.073309999999992,8.051634
1960,IQ997213,2017.0,Q4,0,1,197.17302,192.25061
1961,IQ559013,2006.0,Q4,0,1,0.009021999999987429,4.304442
1962,IQ385727,2000.0,Q4,1,0,586.5062,612.9662
1963,IQ42158956,2010.0,Q4,0,1,27.391890000000004,32.128403
1964,IQ117542163,2013.0,Q4,0,1,1.119860999999986,12.851942
1965,IQ672224,2015.0,Q1,1,0,105.236,125.22933
1966,IQ882357,2012.0,Q3,0,1,12.905399999999986,17.632399
1967,IQ2491550,2015.0,Q4,0,1,4.046500000000009,6.8804307
1968,IQ875928,2007.0,Q4,0,1,35.03856300000001,42.207306
1969,IQ268793942,2016.0,Q4,0,1,6.323086999999987,5.900847
1970,IQ35423879,2009.0,Q4,0,1,2.02376799999999,6.4989457
